               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.045878,            0.029309,            0.017687,             0.60708,             0.75009,               0.733,             0.41668,            0.032367,            0.017328,            0.023322,            0.008812,            0.008812,            0.008812
                  38,            0.046097,            0.029695,            0.017413,             0.63951,             0.75127,             0.73013,             0.42521,            0.032186,            0.016875,             0.02147,            0.008779,            0.008779,            0.008779
                  39,            0.045442,            0.027554,            0.017291,             0.62558,             0.71002,             0.70179,             0.40321,            0.032967,            0.016939,            0.024148,            0.008746,            0.008746,            0.008746
                  40,            0.045001,             0.02912,            0.016796,             0.57181,             0.74972,             0.70689,             0.39583,            0.033158,            0.017786,            0.024899,            0.008713,            0.008713,            0.008713
                  41,            0.044403,            0.028218,            0.016299,             0.64864,             0.77418,             0.75101,             0.44251,            0.032191,            0.016856,            0.020984,             0.00868,             0.00868,             0.00868
                  42,            0.044457,            0.027957,            0.016242,             0.67918,             0.74845,             0.75691,             0.45678,             0.03152,            0.016665,            0.021226,            0.008647,            0.008647,            0.008647
                  43,            0.044301,            0.029376,            0.015862,              0.6159,             0.77525,             0.74073,              0.4415,            0.032845,             0.01697,            0.022704,            0.008614,            0.008614,            0.008614
                  44,            0.044683,            0.029507,             0.01584,             0.66799,             0.66513,             0.69056,             0.40047,            0.033322,             0.01772,             0.02656,            0.008581,            0.008581,            0.008581
                  45,            0.044376,            0.027105,            0.016638,             0.68212,              0.7662,             0.76301,             0.45523,            0.032047,            0.016573,            0.021498,            0.008548,            0.008548,            0.008548
                  46,            0.043853,            0.027971,            0.015867,             0.65689,             0.73257,             0.73134,             0.43189,            0.032452,            0.017334,            0.021655,            0.008515,            0.008515,            0.008515
                  47,            0.044103,            0.028678,             0.01547,             0.68909,             0.80182,             0.78126,             0.46865,             0.03141,            0.016473,            0.019446,            0.008482,            0.008482,            0.008482
                  48,            0.043821,             0.02798,            0.015396,             0.69279,             0.78444,              0.7607,             0.45166,            0.032233,            0.016793,              0.0203,            0.008449,            0.008449,            0.008449
                  49,            0.043696,            0.027557,            0.015573,             0.67721,             0.76491,             0.75173,             0.45424,            0.031762,            0.016973,            0.020961,            0.008416,            0.008416,            0.008416
                  50,            0.043116,            0.027711,            0.014622,             0.71034,             0.77622,             0.78891,             0.48071,            0.031234,            0.016603,            0.018954,            0.008383,            0.008383,            0.008383
