               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.039192,            0.026052,            0.011209,             0.73418,             0.79816,             0.80575,             0.52363,            0.028212,            0.015638,            0.017735,            0.008812,            0.008812,            0.008812
                  38,            0.040161,            0.026524,            0.010747,             0.77342,              0.8003,             0.82378,             0.55592,            0.027305,            0.015425,            0.018091,            0.008779,            0.008779,            0.008779
                  39,            0.038515,            0.024753,             0.01073,             0.74424,             0.82472,             0.81143,             0.54482,            0.028344,            0.015637,            0.019065,            0.008746,            0.008746,            0.008746
                  40,            0.039057,             0.02615,            0.010843,             0.77983,             0.84109,              0.8405,             0.56353,            0.027686,            0.015361,            0.016203,            0.008713,            0.008713,            0.008713
                  41,            0.038535,            0.025188,            0.010249,             0.77858,             0.82483,             0.83239,             0.56128,            0.027977,            0.015395,            0.017195,             0.00868,             0.00868,             0.00868
                  42,            0.038175,             0.02484,            0.010224,             0.79949,             0.82592,             0.83981,             0.55373,            0.028746,            0.015483,            0.016879,            0.008647,            0.008647,            0.008647
                  43,            0.038116,            0.026224,            0.010085,             0.76645,             0.84403,             0.84456,             0.57808,            0.027214,            0.015421,            0.015153,            0.008614,            0.008614,            0.008614
                  44,            0.038511,            0.026411,           0.0098483,             0.78425,             0.83613,             0.84342,              0.5656,            0.027783,            0.015608,            0.016164,            0.008581,            0.008581,            0.008581
                  45,            0.038229,            0.024323,            0.010456,             0.77785,             0.84283,             0.84426,             0.57227,            0.028088,            0.015588,            0.015812,            0.008548,            0.008548,            0.008548
                  46,            0.037777,            0.025042,            0.010148,             0.79607,              0.8278,             0.84462,             0.56425,              0.0279,             0.01558,            0.016754,            0.008515,            0.008515,            0.008515
                  47,            0.038378,            0.025768,             0.01005,             0.78064,             0.83708,             0.84409,             0.56999,             0.02762,            0.015474,             0.01491,            0.008482,            0.008482,            0.008482
                  48,            0.037977,            0.025226,           0.0096104,             0.77658,             0.82793,             0.83725,              0.5605,            0.028235,            0.015412,            0.016918,            0.008449,            0.008449,            0.008449
                  49,            0.037997,            0.024812,            0.009931,             0.79566,             0.82499,             0.84186,             0.57339,            0.027346,            0.015462,            0.017114,            0.008416,            0.008416,            0.008416
                  50,            0.037231,            0.024817,           0.0092308,             0.77697,              0.8382,             0.84649,             0.57529,             0.02647,            0.015425,            0.016215,            0.008383,            0.008383,            0.008383
                  51,            0.037884,            0.025688,            0.009251,             0.76951,             0.84547,              0.8497,             0.57467,            0.026624,            0.015576,            0.016839,             0.00835,             0.00835,             0.00835
                  52,            0.037263,            0.024535,           0.0095621,             0.75697,             0.84153,             0.84123,             0.55895,            0.027786,            0.015534,            0.017266,            0.008317,            0.008317,            0.008317
                  53,            0.037862,            0.025591,           0.0092416,             0.77027,             0.84466,             0.84916,             0.57686,            0.027494,            0.015377,            0.015734,            0.008284,            0.008284,            0.008284
                  54,            0.037102,            0.025161,            0.009417,             0.80108,             0.85917,             0.86103,             0.59416,            0.027309,            0.015266,            0.014947,            0.008251,            0.008251,            0.008251
                  55,            0.037566,            0.025435,           0.0092522,              0.7963,             0.85953,             0.85603,             0.58147,            0.027642,             0.01553,            0.014062,            0.008218,            0.008218,            0.008218
                  56,             0.03751,            0.025424,            0.009101,             0.79619,             0.84557,             0.85546,             0.57813,            0.026427,            0.015284,            0.014773,            0.008185,            0.008185,            0.008185
                  57,            0.037359,            0.025784,           0.0089661,             0.77989,             0.84853,             0.84988,             0.57713,            0.026909,            0.015298,            0.015105,            0.008152,            0.008152,            0.008152
                  58,            0.037418,            0.025062,           0.0090669,             0.78558,             0.82925,             0.83634,             0.57132,            0.027271,            0.015414,            0.017445,            0.008119,            0.008119,            0.008119
                  59,            0.037259,            0.025249,           0.0084678,             0.79347,             0.84972,             0.84972,             0.58786,            0.027239,            0.015369,            0.012948,            0.008086,            0.008086,            0.008086
                  60,            0.037837,            0.025731,           0.0086837,             0.78045,             0.86094,             0.84795,             0.57773,            0.027734,            0.015414,            0.015576,            0.008053,            0.008053,            0.008053
                  61,            0.037364,            0.024641,           0.0087611,             0.80474,             0.83993,             0.85199,              0.5815,            0.026679,            0.015249,            0.016771,             0.00802,             0.00802,             0.00802
                  62,            0.036921,            0.024101,           0.0087876,             0.81306,             0.85563,             0.85568,             0.58416,            0.027269,            0.015401,            0.015788,            0.007987,            0.007987,            0.007987
                  63,            0.037131,            0.024485,           0.0087173,             0.82882,             0.84828,             0.85986,              0.5862,            0.026708,            0.015374,             0.01498,            0.007954,            0.007954,            0.007954
                  64,            0.036807,            0.024985,           0.0085483,             0.78298,             0.85244,             0.85819,             0.58613,            0.027229,            0.015581,            0.014027,            0.007921,            0.007921,            0.007921
                  65,            0.036714,            0.024646,           0.0091113,              0.8095,             0.85366,             0.85497,             0.58803,            0.026854,              0.0153,             0.01348,            0.007888,            0.007888,            0.007888
                  66,            0.037293,            0.026101,            0.008224,             0.79483,             0.84196,             0.85952,             0.58847,            0.027044,            0.015293,            0.013877,            0.007855,            0.007855,            0.007855
                  67,            0.036676,             0.02593,           0.0084472,             0.80127,             0.85332,             0.86398,             0.59906,            0.026364,            0.015362,            0.014766,            0.007822,            0.007822,            0.007822
                  68,            0.036579,            0.024033,           0.0084952,             0.81444,             0.85341,             0.86272,             0.59395,            0.026143,            0.015343,             0.01436,            0.007789,            0.007789,            0.007789
                  69,            0.036943,            0.024437,           0.0085209,             0.81782,             0.84391,             0.85732,             0.59663,            0.027246,            0.015306,             0.01472,            0.007756,            0.007756,            0.007756
                  70,            0.036162,            0.024704,           0.0081108,             0.81605,             0.86162,             0.86548,             0.59965,            0.026643,            0.015255,            0.013619,            0.007723,            0.007723,            0.007723
                  71,            0.035911,            0.023945,           0.0081106,             0.78674,             0.85519,               0.846,             0.58058,            0.026876,            0.015456,            0.013194,             0.00769,             0.00769,             0.00769
                  72,            0.036414,            0.025226,           0.0082849,              0.8065,             0.85723,              0.8507,             0.59106,            0.026734,             0.01544,            0.013919,            0.007657,            0.007657,            0.007657
                  73,            0.036816,            0.025876,           0.0079327,             0.81761,             0.84844,             0.85978,             0.59057,            0.026375,            0.015317,            0.014909,            0.007624,            0.007624,            0.007624
                  74,            0.036511,            0.025131,           0.0077084,             0.81352,             0.86771,             0.86285,             0.60176,            0.026464,            0.015282,            0.013929,            0.007591,            0.007591,            0.007591
                  75,            0.035715,            0.024317,           0.0077396,             0.79884,             0.84097,             0.85136,             0.59039,            0.026269,            0.015309,            0.015317,            0.007558,            0.007558,            0.007558
                  76,            0.036297,            0.024513,           0.0081027,             0.80332,             0.82938,               0.857,             0.58808,            0.027473,             0.01537,            0.013206,            0.007525,            0.007525,            0.007525
                  77,            0.035943,            0.023936,           0.0082787,             0.80677,              0.8554,             0.86245,             0.59281,            0.026342,            0.015279,            0.015129,            0.007492,            0.007492,            0.007492
                  78,            0.035913,            0.024212,           0.0079266,             0.81227,             0.82484,             0.84809,             0.58318,            0.026099,            0.015337,            0.016028,            0.007459,            0.007459,            0.007459
                  79,            0.035888,            0.024645,           0.0076047,             0.81135,             0.83789,             0.85457,             0.58852,            0.026315,            0.015291,            0.015301,            0.007426,            0.007426,            0.007426
                  80,             0.03584,            0.024568,           0.0075319,              0.8246,             0.84943,               0.862,             0.60062,            0.025904,            0.015301,              0.0145,            0.007393,            0.007393,            0.007393
                  81,             0.03516,            0.024135,            0.007687,             0.80334,             0.85106,             0.85664,             0.60112,            0.026415,             0.01517,            0.013833,             0.00736,             0.00736,             0.00736
                  82,            0.035598,            0.024893,           0.0077515,             0.82028,             0.84681,             0.86214,             0.60172,            0.026629,            0.015314,            0.013904,            0.007327,            0.007327,            0.007327
                  83,            0.036233,            0.024284,           0.0076158,              0.8075,              0.8565,             0.86192,             0.60192,            0.026291,            0.015226,            0.013135,            0.007294,            0.007294,            0.007294
                  84,             0.03575,            0.024518,           0.0076984,             0.79359,             0.84929,             0.85284,             0.59598,             0.02663,            0.015302,            0.012803,            0.007261,            0.007261,            0.007261
                  85,            0.034583,            0.024204,           0.0075418,             0.80093,             0.83697,             0.85549,             0.59057,            0.026066,            0.015401,            0.017635,            0.007228,            0.007228,            0.007228
                  86,            0.035883,            0.024981,           0.0077318,             0.81955,              0.8431,              0.8603,              0.5966,             0.02615,            0.015232,            0.012939,            0.007195,            0.007195,            0.007195
                  87,            0.034475,            0.024109,           0.0074796,             0.84071,             0.84849,             0.86654,             0.60767,            0.025589,            0.015148,            0.013143,            0.007162,            0.007162,            0.007162
