               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.045614,            0.029539,            0.017884,              0.5675,             0.72935,             0.68512,             0.36946,            0.034242,            0.018013,            0.025674,            0.008812,            0.008812,            0.008812
                  38,            0.046473,            0.029738,            0.017241,             0.62769,             0.78946,             0.72244,             0.42578,            0.031759,            0.016658,            0.022075,            0.008779,            0.008779,            0.008779
                  39,              0.0454,            0.027705,            0.017174,             0.63188,             0.77861,             0.72621,             0.43951,            0.031779,            0.016754,            0.022171,            0.008746,            0.008746,            0.008746
                  40,            0.045177,            0.029266,            0.017055,             0.63297,             0.79534,             0.73693,             0.42261,            0.032459,            0.016877,             0.02166,            0.008713,            0.008713,            0.008713
                  41,            0.044635,             0.02834,            0.016559,             0.62128,             0.75202,             0.71985,             0.42516,            0.031504,            0.016875,            0.021685,             0.00868,             0.00868,             0.00868
                  42,            0.044518,            0.028116,            0.016216,             0.65002,              0.7798,             0.74339,             0.44199,            0.032596,            0.016892,            0.020526,            0.008647,            0.008647,            0.008647
                  43,            0.044248,            0.029651,            0.016232,             0.64082,             0.72559,             0.71761,             0.41577,            0.032626,            0.017423,            0.023695,            0.008614,            0.008614,            0.008614
                  44,            0.044601,            0.029655,            0.016011,             0.64609,             0.74744,             0.73676,             0.43307,            0.033343,            0.016584,            0.022465,            0.008581,            0.008581,            0.008581
                  45,            0.044412,            0.027368,            0.016737,             0.63888,             0.77267,             0.74168,             0.43871,            0.032613,             0.01677,            0.022911,            0.008548,            0.008548,            0.008548
                  46,            0.043977,            0.028096,            0.015699,             0.67744,             0.81539,             0.77245,             0.46178,            0.032301,            0.016724,            0.019976,            0.008515,            0.008515,            0.008515
                  47,            0.044076,            0.028727,            0.015669,             0.68388,              0.7703,             0.76321,             0.44918,            0.031572,            0.016547,            0.020936,            0.008482,            0.008482,            0.008482
                  48,            0.043726,            0.028141,            0.015306,             0.70545,             0.77784,             0.76183,              0.4624,            0.032032,            0.016569,            0.018175,            0.008449,            0.008449,            0.008449
                  49,            0.043839,            0.027662,             0.01545,             0.64893,             0.78353,             0.77039,             0.45698,            0.031422,            0.016723,            0.020149,            0.008416,            0.008416,            0.008416
                  50,             0.04312,            0.027787,            0.014484,             0.66296,             0.81129,             0.78149,             0.47779,            0.030684,            0.016523,            0.018867,            0.008383,            0.008383,            0.008383
                  51,            0.043458,            0.028614,            0.013895,             0.68473,             0.79397,             0.77935,             0.46067,            0.031503,            0.016726,            0.018082,             0.00835,             0.00835,             0.00835
                  52,            0.043081,            0.027442,            0.014564,             0.70383,             0.78947,             0.79473,             0.48397,            0.031207,            0.016434,            0.018551,            0.008317,            0.008317,            0.008317
                  53,            0.043376,             0.02855,             0.01414,             0.69167,             0.79478,             0.77731,             0.48074,            0.032439,            0.016528,            0.018924,            0.008284,            0.008284,            0.008284
                  54,            0.042719,            0.028004,            0.014504,             0.70264,             0.77457,             0.77436,             0.47971,            0.031464,            0.016414,            0.018793,            0.008251,            0.008251,            0.008251
                  55,            0.042979,            0.028066,            0.014075,             0.74227,             0.79487,             0.80047,             0.48676,            0.031062,             0.01667,            0.019046,            0.008218,            0.008218,            0.008218
                  56,            0.043053,            0.028335,            0.014132,              0.6796,             0.81369,             0.79583,             0.49688,            0.030807,            0.016463,            0.017954,            0.008185,            0.008185,            0.008185
                  57,            0.042761,            0.028636,            0.013782,             0.71301,             0.79453,             0.77921,             0.48554,            0.031232,            0.016322,            0.018046,            0.008152,            0.008152,            0.008152
                  58,            0.042747,            0.027897,            0.013569,             0.73757,              0.7971,             0.79814,             0.49167,            0.031159,            0.016316,            0.017729,            0.008119,            0.008119,            0.008119
                  59,            0.042577,            0.027994,            0.013058,             0.72348,             0.82439,             0.80491,             0.49904,            0.031108,            0.016167,            0.016664,            0.008086,            0.008086,            0.008086
                  60,            0.043042,            0.028428,            0.013342,             0.71589,             0.81855,             0.80438,             0.50132,            0.030713,            0.016215,             0.01765,            0.008053,            0.008053,            0.008053
                  61,            0.042499,            0.027379,            0.013306,             0.73284,             0.81238,             0.80268,             0.49832,            0.030073,             0.01629,            0.018406,             0.00802,             0.00802,             0.00802
                  62,            0.042397,            0.026577,            0.013359,             0.71754,             0.81116,             0.80355,             0.48865,            0.030583,            0.016142,            0.017202,            0.007987,            0.007987,            0.007987
                  63,            0.042432,            0.026986,            0.013204,             0.75009,             0.82942,             0.81275,             0.51917,            0.029422,            0.016111,            0.017881,            0.007954,            0.007954,            0.007954
                  64,            0.042362,            0.027574,            0.012764,             0.73785,               0.809,             0.80083,              0.4964,            0.030377,            0.016462,            0.017068,            0.007921,            0.007921,            0.007921
                  65,            0.042123,            0.027345,             0.01347,             0.73701,             0.81838,             0.81252,             0.50604,            0.031158,            0.016237,            0.016973,            0.007888,            0.007888,            0.007888
                  66,            0.042238,            0.028692,            0.012353,             0.74526,             0.79328,             0.81598,             0.51893,            0.029845,            0.016097,            0.018169,            0.007855,            0.007855,            0.007855
                  67,            0.041762,             0.02882,            0.012694,             0.74776,             0.82378,             0.80955,             0.51167,             0.03016,            0.016244,            0.017715,            0.007822,            0.007822,            0.007822
                  68,            0.041584,            0.026581,            0.012772,             0.75295,             0.83396,             0.81743,             0.50267,            0.030245,            0.016246,            0.016781,            0.007789,            0.007789,            0.007789
                  69,            0.042052,            0.026985,            0.012882,             0.73666,               0.816,             0.80222,               0.509,            0.029982,            0.016056,            0.015967,            0.007756,            0.007756,            0.007756
                  70,            0.040965,            0.027262,            0.012197,             0.72823,             0.78847,              0.8037,              0.5084,             0.03049,            0.016182,            0.017795,            0.007723,            0.007723,            0.007723
                  71,            0.041019,            0.026418,            0.012101,             0.75174,              0.8173,              0.8181,             0.52318,            0.030017,            0.016156,            0.016503,             0.00769,             0.00769,             0.00769
                  72,             0.04127,             0.02774,            0.011887,              0.7441,             0.80178,              0.8067,             0.50176,            0.030488,            0.016284,            0.017794,            0.007657,            0.007657,            0.007657
                  73,            0.041683,            0.028465,            0.012055,             0.75125,             0.82239,             0.81821,             0.51889,            0.030376,            0.016078,            0.015661,            0.007624,            0.007624,            0.007624
                  74,            0.041351,            0.027664,            0.011613,             0.72017,             0.80476,             0.80972,             0.50995,            0.030336,            0.016226,            0.015924,            0.007591,            0.007591,            0.007591
                  75,            0.040891,             0.02699,            0.011519,             0.74226,             0.83686,             0.81295,             0.52167,            0.030134,            0.016123,            0.015357,            0.007558,            0.007558,            0.007558
                  76,            0.041325,            0.026953,            0.011667,             0.76101,             0.81237,             0.82407,             0.53268,            0.029162,            0.015889,            0.016158,            0.007525,            0.007525,            0.007525
                  77,            0.040954,            0.026279,            0.012107,             0.79635,             0.80568,             0.82734,             0.53448,            0.028896,            0.015964,            0.015521,            0.007492,            0.007492,            0.007492
                  78,            0.040773,            0.026679,            0.011549,             0.74754,             0.82566,              0.8166,             0.52805,            0.028839,            0.015851,            0.016409,            0.007459,            0.007459,            0.007459
                  79,            0.040824,            0.027129,            0.011208,             0.75745,             0.81471,             0.82626,             0.53364,            0.029276,            0.016044,            0.016693,            0.007426,            0.007426,            0.007426
                  80,            0.040553,            0.027032,            0.011094,             0.77081,              0.8247,             0.82982,             0.54109,            0.028846,            0.015981,             0.01622,            0.007393,            0.007393,            0.007393
                  81,            0.040272,            0.026718,            0.011412,             0.76365,             0.80516,             0.81703,             0.52859,            0.029441,            0.016076,            0.017198,             0.00736,             0.00736,             0.00736
                  82,             0.04046,            0.027557,            0.011808,             0.75637,             0.83789,             0.82926,             0.53027,            0.029398,            0.015913,            0.015617,            0.007327,            0.007327,            0.007327
                  83,            0.041046,            0.026549,            0.011288,             0.78714,             0.82615,             0.83238,             0.53733,            0.029256,            0.015914,            0.015692,            0.007294,            0.007294,            0.007294
                  84,            0.040772,            0.026972,            0.011146,             0.76709,             0.82854,             0.83161,             0.53656,            0.029091,            0.015948,            0.016136,            0.007261,            0.007261,            0.007261
                  85,            0.039883,            0.026664,            0.011103,             0.77909,             0.82684,             0.83245,             0.54496,            0.028966,            0.015814,            0.015903,            0.007228,            0.007228,            0.007228
                  86,            0.040623,             0.02731,            0.011006,             0.77825,             0.84039,             0.83865,             0.55401,            0.028342,            0.015849,            0.017194,            0.007195,            0.007195,            0.007195
                  87,            0.039523,            0.026554,            0.010728,             0.76691,             0.80886,             0.82932,             0.54126,            0.028945,            0.015984,            0.016718,            0.007162,            0.007162,            0.007162
                  88,            0.040138,            0.026112,            0.010737,              0.7834,             0.84292,             0.84383,             0.55852,            0.028565,            0.015956,             0.01641,            0.007129,            0.007129,            0.007129
