               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.041221,            0.026357,            0.012428,             0.75205,             0.83372,             0.82214,             0.53869,             0.02877,            0.015938,            0.015501,            0.007954,            0.007954,            0.007954
                  64,            0.041057,            0.026882,            0.011856,             0.76307,             0.83457,             0.83191,              0.5321,            0.028792,            0.015924,            0.014815,            0.007921,            0.007921,            0.007921
                  65,             0.04092,             0.02659,            0.012509,             0.74898,             0.82437,             0.82229,             0.52618,            0.029185,            0.015923,            0.015422,            0.007888,            0.007888,            0.007888
                  66,             0.04127,            0.028014,            0.011453,             0.75834,             0.83015,             0.82861,             0.53478,            0.029029,             0.01582,            0.016243,            0.007855,            0.007855,            0.007855
                  67,            0.040544,            0.027987,            0.011839,             0.77693,             0.84487,              0.8382,             0.54664,            0.028414,            0.015841,            0.015347,            0.007822,            0.007822,            0.007822
                  68,            0.040505,            0.025917,            0.011904,             0.78244,             0.83025,             0.84043,             0.54193,            0.028816,            0.015918,            0.015501,            0.007789,            0.007789,            0.007789
                  69,            0.040764,            0.026404,            0.012157,             0.77282,             0.81949,             0.82255,             0.53258,             0.02937,              0.0159,            0.015046,            0.007756,            0.007756,            0.007756
                  70,            0.039872,            0.026595,            0.011399,             0.78319,             0.83828,             0.84747,             0.54505,            0.029673,            0.015782,             0.01552,            0.007723,            0.007723,            0.007723
                  71,            0.039866,            0.025899,             0.01117,              0.7762,             0.85222,             0.83958,             0.54755,            0.028392,            0.015786,            0.014725,             0.00769,             0.00769,             0.00769
                  72,             0.04027,            0.027105,            0.011085,             0.76713,             0.83653,             0.83656,             0.54384,            0.028679,            0.015989,            0.015842,            0.007657,            0.007657,            0.007657
                  73,            0.040426,            0.027783,            0.011139,             0.79193,             0.82722,             0.84357,             0.54974,            0.028727,            0.015757,            0.015237,            0.007624,            0.007624,            0.007624
                  74,            0.040287,            0.027022,             0.01084,              0.7759,             0.85019,             0.84317,             0.55436,            0.028842,            0.015733,            0.014101,            0.007591,            0.007591,            0.007591
                  75,            0.039754,            0.026315,            0.011052,             0.78129,             0.84084,             0.84174,             0.54975,             0.02875,            0.015739,            0.013752,            0.007558,            0.007558,            0.007558
                  76,             0.04006,            0.026315,            0.010823,             0.77215,             0.85263,             0.83622,              0.5485,            0.028717,            0.015723,            0.013488,            0.007525,            0.007525,            0.007525
                  77,            0.039792,            0.025724,             0.01112,             0.79052,             0.85269,             0.84994,             0.56256,            0.027912,             0.01567,            0.013334,            0.007492,            0.007492,            0.007492
                  78,            0.039758,            0.026055,            0.010667,             0.75686,             0.84842,              0.8322,             0.54914,            0.028112,             0.01571,            0.014561,            0.007459,            0.007459,            0.007459
                  79,             0.03998,            0.026546,            0.010247,             0.78002,             0.85064,             0.83891,             0.55333,            0.027822,            0.015744,            0.012986,            0.007426,            0.007426,            0.007426
                  80,            0.039662,            0.026319,            0.010257,             0.79351,             0.85497,             0.84727,             0.56157,            0.027741,            0.015613,            0.015218,            0.007393,            0.007393,            0.007393
                  81,            0.039067,            0.026039,             0.01057,             0.78952,             0.85048,             0.84971,             0.56925,            0.028271,            0.015557,             0.01464,             0.00736,             0.00736,             0.00736
                  82,            0.039373,            0.026813,            0.010627,             0.80806,              0.8431,             0.84843,             0.55533,            0.027661,            0.015798,            0.014897,            0.007327,            0.007327,            0.007327
                  83,            0.039708,            0.025945,            0.010351,             0.78707,             0.83897,             0.84515,             0.56165,            0.027545,            0.015737,            0.014352,            0.007294,            0.007294,            0.007294
                  84,            0.039737,            0.026294,            0.010451,             0.78843,             0.86139,             0.85317,             0.56327,            0.028946,            0.015588,            0.014624,            0.007261,            0.007261,            0.007261
                  85,            0.038743,            0.026216,            0.010272,             0.79923,             0.85621,             0.85168,             0.57191,            0.027667,            0.015529,            0.014219,            0.007228,            0.007228,            0.007228
                  86,            0.039442,            0.026678,            0.010244,             0.80114,             0.84862,             0.84806,             0.56546,             0.02775,            0.015601,            0.015242,            0.007195,            0.007195,            0.007195
                  87,            0.038354,            0.025975,            0.009898,             0.80399,              0.8322,             0.85391,             0.56586,            0.028458,            0.015509,            0.014316,            0.007162,            0.007162,            0.007162
                  88,            0.038911,            0.025461,           0.0099485,             0.79537,              0.8431,             0.84915,             0.56735,            0.027859,            0.015651,            0.013167,            0.007129,            0.007129,            0.007129
                  89,            0.038441,            0.027005,            0.010085,             0.81354,             0.85478,              0.8468,             0.56791,            0.027706,            0.015552,            0.014017,            0.007096,            0.007096,            0.007096
                  90,            0.039317,            0.026007,            0.010715,             0.78743,             0.85328,             0.85079,             0.56892,            0.027683,            0.015547,            0.014131,            0.007063,            0.007063,            0.007063
                  91,            0.038808,            0.025831,            0.010069,             0.79895,             0.86592,             0.85592,             0.57177,            0.027313,            0.015426,            0.014791,             0.00703,             0.00703,             0.00703
                  92,            0.038854,             0.02593,           0.0099282,             0.77849,             0.85759,             0.85282,             0.57542,            0.027755,            0.015572,            0.013449,            0.006997,            0.006997,            0.006997
                  93,            0.038527,            0.025394,             0.00936,             0.77627,             0.85316,             0.84567,             0.56858,            0.027469,            0.015538,            0.013446,            0.006964,            0.006964,            0.006964
                  94,            0.038639,            0.026237,           0.0098445,             0.78107,             0.85256,              0.8495,             0.56964,            0.027736,            0.015499,            0.012066,            0.006931,            0.006931,            0.006931
                  95,            0.039096,            0.026811,           0.0096465,             0.79568,             0.85384,             0.84976,              0.5761,            0.027072,            0.015445,            0.013971,            0.006898,            0.006898,            0.006898
                  96,            0.039114,            0.026348,           0.0092525,             0.80049,             0.86072,             0.85082,             0.57431,            0.027089,            0.015473,            0.014809,            0.006865,            0.006865,            0.006865
