               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10696,             0.05276,            0.088759,                   0,                   0,                   0,                   0,            0.094768,            0.034693,            0.078846,              0.0712,              0.0032,              0.0032
                   1,            0.096341,            0.053612,            0.083341,                   0,                   0,                   0,                   0,            0.094025,            0.035538,             0.07776,            0.041479,           0.0064785,           0.0064785
                   2,            0.087702,            0.047115,             0.07657,             0.62655,             0.01766,            0.013425,           0.0045185,            0.087397,            0.028523,            0.073692,            0.011735,           0.0097353,           0.0097353
                   3,            0.076585,            0.044771,            0.071629,             0.34233,              0.1376,            0.019715,           0.0054745,            0.068105,            0.088628,             0.07588,            0.009901,            0.009901,            0.009901
                   4,            0.069527,            0.041028,            0.067813,             0.19359,             0.14695,            0.041037,            0.013536,            0.058128,            0.048167,            0.069551,            0.009901,            0.009901,            0.009901
                   5,            0.064478,            0.039249,            0.064664,             0.24718,              0.1926,            0.045989,            0.014974,            0.059806,            0.046669,            0.065076,            0.009868,            0.009868,            0.009868
                   6,            0.062006,            0.036847,            0.062287,             0.21803,             0.24477,            0.071807,             0.02549,            0.049299,            0.028264,            0.060132,            0.009835,            0.009835,            0.009835
                   7,            0.060788,            0.036707,            0.060948,             0.19401,             0.29734,             0.12807,            0.048573,            0.046145,             0.02701,            0.058071,            0.009802,            0.009802,            0.009802
                   8,            0.059547,            0.035691,            0.059352,             0.47114,             0.26607,              0.1523,            0.058386,             0.04418,            0.022837,            0.056293,            0.009769,            0.009769,            0.009769
                   9,            0.057859,             0.03528,            0.057809,              0.3813,             0.29992,             0.18777,            0.080672,            0.043555,            0.022051,            0.054743,            0.009736,            0.009736,            0.009736
                  10,            0.056722,            0.033466,            0.055869,             0.50958,             0.27335,             0.21996,             0.09074,            0.042708,            0.020646,            0.053567,            0.009703,            0.009703,            0.009703
                  11,            0.056474,            0.034487,            0.053258,             0.39357,              0.3345,             0.22933,            0.099256,            0.044917,            0.021921,            0.051258,             0.00967,             0.00967,             0.00967
                  12,            0.055778,            0.034648,            0.051005,             0.54048,              0.2949,             0.28494,             0.12932,            0.039845,            0.020214,            0.049348,            0.009637,            0.009637,            0.009637
                  13,            0.055496,             0.03409,            0.048418,             0.30706,             0.38622,             0.30011,             0.12804,            0.042745,            0.019966,             0.04842,            0.009604,            0.009604,            0.009604
                  14,            0.055094,            0.033499,            0.046014,             0.68465,             0.31801,             0.33608,             0.14834,            0.041861,            0.021484,             0.04636,            0.009571,            0.009571,            0.009571
                  15,            0.055414,            0.034189,            0.043167,               0.633,             0.34876,             0.35575,             0.15912,            0.041351,            0.020082,            0.044439,            0.009538,            0.009538,            0.009538
                  16,            0.054325,            0.032618,            0.040495,             0.52585,             0.42633,             0.39935,             0.17692,            0.040389,            0.019507,            0.041376,            0.009505,            0.009505,            0.009505
                  17,               0.054,            0.032901,            0.038851,             0.35281,             0.45777,             0.39457,             0.16976,            0.041298,            0.019824,            0.041897,            0.009472,            0.009472,            0.009472
                  18,            0.053648,            0.032442,            0.036587,             0.65871,             0.39868,             0.44375,             0.21353,            0.037506,            0.019207,            0.039075,            0.009439,            0.009439,            0.009439
                  19,            0.053903,            0.032652,            0.035199,             0.60362,             0.46673,              0.4719,             0.22633,            0.038199,            0.019186,            0.036341,            0.009406,            0.009406,            0.009406
                  20,            0.053089,            0.031647,            0.034033,             0.64682,             0.39442,             0.40321,             0.19161,            0.041043,            0.020195,            0.037064,            0.009373,            0.009373,            0.009373
                  21,            0.052566,            0.031268,            0.033508,             0.43531,             0.53961,             0.48657,              0.2254,            0.038621,            0.018802,            0.035908,             0.00934,             0.00934,             0.00934
                  22,             0.05248,            0.032038,            0.032021,             0.53439,             0.52285,               0.496,             0.25397,            0.037626,             0.01831,            0.033557,            0.009307,            0.009307,            0.009307
                  23,            0.051983,            0.031655,            0.031018,             0.38058,             0.55537,             0.46192,             0.23099,            0.038345,            0.018663,            0.035439,            0.009274,            0.009274,            0.009274
                  24,            0.051705,            0.031593,            0.030013,             0.58429,             0.48427,             0.49803,             0.24363,            0.040113,            0.018333,             0.03301,            0.009241,            0.009241,            0.009241
                  25,            0.051085,            0.031359,            0.029234,             0.46675,             0.56332,             0.52406,             0.27083,            0.036399,            0.018217,            0.033137,            0.009208,            0.009208,            0.009208
                  26,            0.050379,            0.030604,            0.028297,             0.45276,             0.59024,             0.51338,              0.2629,            0.037948,            0.018244,            0.031774,            0.009175,            0.009175,            0.009175
                  27,            0.050306,            0.031154,             0.02779,             0.43996,               0.588,             0.51147,             0.26746,            0.036314,            0.018022,            0.030744,            0.009142,            0.009142,            0.009142
                  28,            0.050644,            0.031476,             0.02697,             0.41448,             0.59619,             0.52127,             0.26108,            0.036278,            0.018134,            0.030892,            0.009109,            0.009109,            0.009109
                  29,            0.050315,            0.031125,            0.026433,             0.47654,             0.63579,             0.56983,             0.29929,            0.035189,               0.018,            0.029591,            0.009076,            0.009076,            0.009076
                  30,            0.049909,            0.031459,            0.025761,              0.4188,             0.65191,             0.57326,              0.2989,            0.034683,            0.017981,            0.030124,            0.009043,            0.009043,            0.009043
                  31,            0.049434,             0.03114,            0.024888,             0.46852,             0.67492,             0.55233,             0.29313,             0.03488,            0.018029,            0.029876,             0.00901,             0.00901,             0.00901
                  32,            0.049354,            0.030203,            0.024856,              0.4916,             0.64702,              0.5761,             0.31603,             0.03484,            0.017758,            0.028938,            0.008977,            0.008977,            0.008977
                  33,            0.048422,            0.031419,            0.023975,             0.49381,             0.66207,              0.6033,              0.3193,             0.03407,            0.017729,            0.028789,            0.008944,            0.008944,            0.008944
                  34,            0.049477,            0.029511,            0.023633,             0.48488,             0.69265,             0.59364,             0.30922,            0.034782,            0.017851,            0.028512,            0.008911,            0.008911,            0.008911
                  35,            0.048621,            0.031264,            0.023045,             0.45353,             0.70867,             0.61838,             0.34121,            0.033524,             0.01772,            0.027207,            0.008878,            0.008878,            0.008878
                  36,            0.048591,            0.030177,            0.023404,             0.49065,             0.66823,             0.60516,             0.32723,            0.034992,            0.017734,            0.028182,            0.008845,            0.008845,            0.008845
                  37,             0.04868,            0.030819,            0.022894,             0.49973,             0.69427,             0.61855,             0.31887,            0.034908,            0.017653,            0.028093,            0.008812,            0.008812,            0.008812
                  38,            0.049035,            0.031121,            0.022267,             0.50203,             0.68731,             0.62243,             0.34856,            0.033668,            0.017692,            0.027976,            0.008779,            0.008779,            0.008779
                  39,             0.04808,            0.029116,            0.022426,             0.54857,             0.65592,             0.61885,             0.34755,            0.034116,            0.017701,            0.027034,            0.008746,            0.008746,            0.008746
                  40,            0.047838,            0.030558,            0.022016,             0.50649,             0.70804,             0.64249,             0.35123,            0.033843,            0.017345,            0.027571,            0.008713,            0.008713,            0.008713
                  41,            0.047148,            0.029732,            0.021159,             0.52835,             0.71448,              0.6451,             0.35892,            0.033928,            0.017645,            0.026674,             0.00868,             0.00868,             0.00868
                  42,            0.046948,            0.029393,            0.021076,             0.52428,             0.72572,             0.66463,             0.37458,            0.033643,            0.017524,            0.025142,            0.008647,            0.008647,            0.008647
