               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.04315,            0.062134,            0.033733,             0.77049,             0.81773,             0.83108,             0.58647,            0.028051,            0.016983,            0.018338,            0.008812,            0.008812,            0.008812
                  38,            0.042666,            0.060576,            0.033592,             0.75994,              0.8147,             0.82077,             0.57569,            0.027312,            0.017009,            0.018287,            0.008779,            0.008779,            0.008779
                  39,            0.042854,            0.061296,            0.033061,              0.7894,             0.84025,             0.84447,             0.59253,              0.0283,            0.016901,            0.016868,            0.008746,            0.008746,            0.008746
                  40,            0.042247,            0.060285,              0.0329,             0.78956,             0.83167,              0.8382,             0.59338,            0.027664,            0.016873,            0.016925,            0.008713,            0.008713,            0.008713
                  41,            0.042559,            0.059977,            0.032406,             0.77408,             0.81843,             0.83209,             0.59178,            0.027503,             0.01671,            0.017247,             0.00868,             0.00868,             0.00868
                  42,            0.042158,            0.059925,            0.032175,             0.76681,             0.82726,             0.83435,             0.58925,            0.027278,            0.016908,            0.015941,            0.008647,            0.008647,            0.008647
                  43,            0.042238,            0.060189,            0.031964,             0.79006,             0.84105,             0.83252,             0.59371,            0.027358,            0.016788,            0.016993,            0.008614,            0.008614,            0.008614
                  44,            0.042154,            0.059631,            0.032385,             0.78503,             0.82992,             0.83514,             0.60036,            0.026972,            0.016835,            0.017517,            0.008581,            0.008581,            0.008581
                  45,            0.041666,            0.059877,            0.031772,             0.77657,             0.84031,             0.83712,             0.59553,             0.02727,            0.016858,            0.016464,            0.008548,            0.008548,            0.008548
                  46,            0.041646,            0.059308,            0.031446,             0.78633,              0.8466,             0.84292,             0.60335,            0.027042,            0.016786,            0.017068,            0.008515,            0.008515,            0.008515
                  47,            0.041678,            0.059374,            0.031443,             0.77067,             0.83454,             0.83096,             0.59387,            0.027348,            0.016935,            0.016698,            0.008482,            0.008482,            0.008482
                  48,            0.042133,            0.061075,              0.0312,             0.79574,             0.83246,             0.84571,             0.60309,            0.027159,            0.016786,            0.014271,            0.008449,            0.008449,            0.008449
                  49,            0.041528,            0.058907,            0.030752,             0.78274,             0.81201,             0.84281,             0.60635,             0.02673,            0.016752,            0.016767,            0.008416,            0.008416,            0.008416
                  50,            0.041365,            0.059223,            0.030246,             0.79484,               0.847,             0.85053,             0.60849,             0.02701,            0.016823,            0.014832,            0.008383,            0.008383,            0.008383
                  51,             0.04136,            0.058349,            0.030326,              0.7849,             0.84511,             0.84891,             0.61227,            0.026688,            0.016602,            0.014035,             0.00835,             0.00835,             0.00835
                  52,            0.041192,             0.05825,            0.029995,             0.79754,             0.83288,             0.84821,             0.60652,             0.02675,            0.016761,            0.015208,            0.008317,            0.008317,            0.008317
                  53,             0.04133,            0.059165,            0.029785,             0.80023,             0.84103,             0.84583,             0.60566,            0.027734,            0.016785,            0.014427,            0.008284,            0.008284,            0.008284
                  54,            0.041281,              0.0582,            0.029709,             0.78994,              0.8394,             0.85291,             0.61459,            0.026777,            0.016765,            0.014908,            0.008251,            0.008251,            0.008251
                  55,            0.040601,            0.057597,            0.029414,             0.79369,             0.83437,             0.84504,             0.60371,            0.027054,            0.016795,            0.014135,            0.008218,            0.008218,            0.008218
                  56,            0.041095,            0.057984,            0.029232,             0.79472,             0.85119,             0.85184,              0.6137,            0.026411,            0.016636,            0.014769,            0.008185,            0.008185,            0.008185
                  57,            0.040747,            0.057424,            0.029289,             0.79974,             0.84503,             0.85834,             0.61827,            0.027055,            0.016717,             0.01255,            0.008152,            0.008152,            0.008152
                  58,            0.041029,            0.058753,            0.029095,             0.79005,              0.8583,             0.85072,             0.61628,            0.026753,             0.01668,            0.014191,            0.008119,            0.008119,            0.008119
                  59,            0.040404,            0.057569,             0.02874,             0.78011,             0.84421,             0.84428,             0.60788,            0.026701,            0.016794,            0.014133,            0.008086,            0.008086,            0.008086
                  60,            0.040048,            0.057833,            0.028047,             0.79577,             0.83937,             0.84909,             0.61312,             0.02664,             0.01678,            0.012627,            0.008053,            0.008053,            0.008053
                  61,            0.040181,            0.056329,             0.02837,             0.79338,             0.84771,             0.85013,             0.61504,             0.02669,            0.016746,             0.01345,             0.00802,             0.00802,             0.00802
                  62,            0.040421,            0.057077,            0.028003,             0.80163,             0.83565,             0.85267,             0.61276,            0.026236,            0.016597,            0.012918,            0.007987,            0.007987,            0.007987
                  63,             0.04024,            0.057374,            0.027835,             0.79859,             0.84137,             0.85433,             0.61403,            0.027124,            0.016667,            0.013096,            0.007954,            0.007954,            0.007954
                  64,            0.040207,            0.057668,            0.027815,             0.78814,             0.85383,             0.84392,             0.61435,            0.026702,            0.016703,            0.016092,            0.007921,            0.007921,            0.007921
                  65,            0.039877,            0.056591,            0.027489,             0.80518,             0.84297,             0.86194,             0.62395,             0.02656,            0.016591,            0.013695,            0.007888,            0.007888,            0.007888
                  66,            0.039944,            0.057141,             0.02735,             0.77984,             0.85669,              0.8524,              0.6192,            0.026855,            0.016678,            0.013918,            0.007855,            0.007855,            0.007855
                  67,            0.039572,            0.056574,            0.027708,              0.8047,              0.8454,             0.85631,             0.61959,            0.026571,            0.016678,            0.012354,            0.007822,            0.007822,            0.007822
                  68,            0.039719,            0.056356,            0.027334,             0.81112,             0.85353,             0.85734,             0.61865,            0.026348,            0.016691,            0.013904,            0.007789,            0.007789,            0.007789
                  69,            0.039531,            0.056574,            0.026936,               0.805,             0.84826,             0.85426,             0.62338,            0.026609,            0.016677,            0.012999,            0.007756,            0.007756,            0.007756
                  70,            0.039598,            0.057313,            0.026708,             0.81495,             0.85864,             0.85752,             0.62062,            0.026187,            0.016636,            0.014543,            0.007723,            0.007723,            0.007723
                  71,            0.039349,            0.056149,            0.026612,             0.79619,             0.86938,             0.85929,             0.62593,             0.02658,            0.016664,            0.012481,             0.00769,             0.00769,             0.00769
                  72,            0.039299,            0.055828,            0.026851,             0.79347,             0.86359,             0.85705,             0.62172,            0.026793,            0.016672,            0.014038,            0.007657,            0.007657,            0.007657
                  73,            0.039103,            0.054939,            0.026391,             0.80378,             0.86062,             0.85387,             0.62264,            0.026405,            0.016816,            0.012553,            0.007624,            0.007624,            0.007624
                  74,            0.039155,            0.056078,            0.026181,             0.78692,             0.85922,             0.85404,             0.62049,            0.025995,            0.016672,             0.01313,            0.007591,            0.007591,            0.007591
                  75,            0.039344,            0.055769,            0.025786,             0.79555,             0.86362,             0.85092,             0.62247,            0.025918,            0.016752,             0.01284,            0.007558,            0.007558,            0.007558
                  76,            0.039174,            0.056588,            0.025744,               0.807,             0.85326,             0.86024,             0.62212,            0.025861,            0.016597,            0.013249,            0.007525,            0.007525,            0.007525
                  77,            0.038946,            0.055314,            0.025509,             0.80676,             0.84823,             0.85353,             0.61879,             0.02598,            0.016721,            0.013051,            0.007492,            0.007492,            0.007492
                  78,            0.038501,            0.055994,            0.025587,             0.79626,             0.87157,             0.85445,             0.61957,            0.026295,            0.016666,            0.013119,            0.007459,            0.007459,            0.007459
                  79,            0.039192,            0.055925,            0.025617,             0.79099,              0.8695,             0.86051,             0.62644,            0.026268,             0.01661,            0.012524,            0.007426,            0.007426,            0.007426
                  80,            0.039028,            0.056306,             0.02522,             0.80063,             0.86907,             0.85537,             0.62467,            0.025956,            0.016577,             0.01184,            0.007393,            0.007393,            0.007393
                  81,            0.038513,            0.055854,            0.024822,             0.80179,             0.86908,             0.85809,              0.6251,            0.026474,            0.016608,            0.010919,             0.00736,             0.00736,             0.00736
                  82,            0.038649,            0.056399,            0.024861,             0.79353,             0.86394,             0.85593,             0.62658,            0.026139,            0.016558,            0.012639,            0.007327,            0.007327,            0.007327
                  83,            0.038437,            0.056427,            0.024749,               0.804,             0.85162,             0.85861,             0.63133,            0.025811,            0.016593,            0.011257,            0.007294,            0.007294,            0.007294
                  84,            0.038051,            0.054905,            0.024668,             0.82216,             0.86715,             0.86609,             0.63219,             0.02552,            0.016483,            0.012216,            0.007261,            0.007261,            0.007261
                  85,            0.038266,            0.055095,            0.024175,             0.79935,             0.85804,             0.85624,             0.62389,            0.025871,            0.016531,            0.012663,            0.007228,            0.007228,            0.007228
                  86,            0.038242,            0.055022,            0.024398,             0.80705,             0.87168,             0.86613,             0.63192,            0.025686,            0.016457,            0.010574,            0.007195,            0.007195,            0.007195
